ARGN    HH1      0.408000       0.0000  H   
CARGN    HH1      0.408000       0.0000  H   
NARGN    HH1      0.408000       0.0000  H   
ARGN    NH2     -0.880000       0.0000  NZ  
CARGN    NH2     -0.880000       0.0000  NZ  
NARGN    NH2     -0.880000       0.0000  NZ  
ARGN    HH21     0.440000       0.0000  H   
CARGN    HH21     0.440000       0.0000  H   
NARGN    HH21     0.440000       0.0000  H   
ARGN    HH22     0.440000       0.0000  H   
CARGN    HH22     0.440000       0.0000  H   
NARGN    HH22     0.440000       0.0000  H   
ARGN    C        0.450000       0.0000  C   
CARGN    C        0.450000       0.0000  C   
NARGN    C        0.450000       0.0000  C   
ARGN    O       -0.450000       0.0000  O   
CARGN    O       -0.450000       0.0000  O   
CARGN    O1      -0.450000       0.0000  O   
CARGN    O2      -0.450000       0.0000  O   
NARGN    O       -0.450000       0.0000  O   
ASN     N       -0.310000       0.0000  N   
CASN    N       -0.310000       0.0000  N   
NASN    N       -0.310000       0.0000  N   
ASN     H        0.310000       0.0000  H   
CASN    H        0.310000       0.0000  H   
NASN    H        0.310000       0.0000  H   
NASN    H1       0.310000       0.0000  H   
NASN    H2       0.310000       0.0000  H   
NASN    H3       0.310000       0.0000  H   
ASN     CA       0.000000       0.0000  CH1 
CASN    CA       0.000000       0.0000  CH1 
NASN    CA       0.000000       0.0000  CH1 
ASN     CB       0.000000       0.0000  CH2 
CASN    CB       0.000000       0.0000  CH2 
NASN    CB       0.000000       0.0000  CH2 
ASN     CG       0.290000       0.0000  C   
CASN    CG       0.290000       0.0000  C   
NASN    CG       0.290000       0.0000  C   
ASN     OD1     -0.450000       0.0000  O   
CASN    OD1     -0.450000       0.0000  O   
NASN    OD1     -0.450000       0.0000  O   
ASN     ND2     -0.720000       0.0000  NT  
CASN    ND2     -0.720000       0.0000  NT  
NASN    ND2     -0.720000       0.0000  NT  
ASN     HD21     0.440000       0.0000  H   
CASN    HD21     0.440000       0.0000  H   
NASN    HD21     0.440000       0.0000  H   
ASN     HD22     0.440000       0.0000  H   
CASN    HD22     0.440000       0.0000  H   
NASN    HD22     0.440000       0.0000  H   
ASN     C        0.450000       0.0000  C   
CASN    C        0.450000       0.0000  C   
NASN    C        0.450000       0.0000  C   
ASN     O       -0.450000       0.0000  O   
CASN    O       -0.450000       0.0000  O   
CASN    O1      -0.450000       0.0000  O   
CASN    O2      -0.450000       0.0000  O   
NASN    O       -0.450000       0.0000  O   
ASN1    N       -0.310000       0.0000  N   
CASN1    N       -0.310000       0.0000  N   
NASN1    N       -0.310000       0.0000  N   
ASN1    H        0.310000       0.0000  H   
CASN1    H        0.310000       0.0000  H   
NASN1    H        0.310000       0.0000  H   
NASN1    H1       0.310000       0.0000  H   
NASN1    H2       0.310000       0.0000  H   
NASN1    H3       0.310000       0.0000  H   
ASN1    CA       0.000000       0.0000  CH1 
CASN1    CA       0.000000       0.0000  CH1 
NASN1    CA       0.000000       0.0000  CH1 
ASN1    CB       0.000000       0.0000  CH2 
CASN1    CB       0.000000       0.0000  CH2 
NASN1    CB       0.000000       0.0000  CH2 
ASN1    CG       0.290000       0.0000  C   
CASN1    CG       0.290000       0.0000  C   
NASN1    CG       0.290000       0.0000  C   
ASN1    OD1     -0.450000       0.0000  O   
CASN1    OD1     -0.450000       0.0000  O   
NASN1    OD1     -0.450000       0.0000  O   
ASN1    ND2     -0.720000       0.0000  NL  
CASN1    ND2     -0.720000       0.0000  NL  
NASN1    ND2     -0.720000       0.0000  NL  
ASN1    HD21     0.440000       0.0000  H   
CASN1    HD21     0.440000       0.0000  H   
NASN1    HD21     0.440000       0.0000  H   
ASN1    HD22     0.440000       0.0000  H   
CASN1    HD22     0.440000       0.0000  H   
NASN1    HD22     0.440000       0.0000  H   
ASN1    C        0.450000       0.0000  C   
CASN1    C        0.450000       0.0000  C   
NASN1    C        0.450000       0.0000  C   
ASN1    O       -0.450000       0.0000  O   
CASN1    O       -0.450000       0.0000  O   
CASN1    O1      -0.450000       0.0000  O   
CASN1    O2      -0.450000       0.0000  O   
NASN1    O       -0.450000       0.0000  O   
ASP     N       -0.310000       0.0000  N   
CASP    N       -0.310000       0.0000  N   
NASP    N       -0.310000       0.0000  N   
ASP     H        0.310000       0.0000  H   
CASP    H        0.310000       0.0000  H   
NASP    H        0.310000       0.0000  H   
NASP    H1       0.310000       0.0000  H   
NASP    H2       0.310000       0.0000  H   
NASP    H3       0.310000       0.0000  H   
ASP     CA       0.000000       0.0000  CH1 
CASP    CA       0.000000       0.0000  CH1 
NASP    CA       0.000000       0.0000  CH1 
ASP     CB       0.000000       0.0000  CH2 
CASP    CB       0.000000       0.0000  CH2 
NASP    CB       0.000000       0.0000  CH2 
ASP     CG       0.270000       0.0000  C   
CASP    CG       0.270000       0.0000  C   
NASP    CG       0.270000       0.0000  C   
ASP     OD1     -0.635000       0.0000  OM  
CASP    OD1     -0.635000       0.0000  OM  
NASP    OD1     -0.635000       0.0000  OM  
ASP     OD2     -0.635000       0.0000  OM  
CASP    OD2     -0.635000       0.0000  OM  
NASP    OD2     -0.635000       0.0000  OM  
ASP     C        0.450000       0.0000  C   
CASP    C        0.450000       0.0000  C   
NASP    C        0.450000       0.0000  C   
ASP     O       -0.450000       0.0000  O   
CASP    O       -0.450000       0.0000  O   
CASP    O1      -0.450000       0.0000  O   
CASP    O2      -0.450000       0.0000  O   
NASP    O       -0.450000       0.0000  O   
ASPH    N       -0.310000       0.0000  N   
CASPH    N       -0.310000       0.0000  N   
NASPH    N       -0.310000       0.0000  N   
ASPH    H        0.310000       0.0000  H   
CASPH    H        0.310000       0.0000  H   
NASPH    H        0.310000       0.0000  H   
NASPH    H1       0.310000       0.0000  H   
NASPH    H2       0.310000       0.0000  H   
NASPH    H3       0.310000       0.0000  H   
ASPH    CA       0.000000       0.0000  CH1 
CASPH    CA       0.000000       0.0000  CH1 
NASPH    CA       0.000000       0.0000  CH1 
ASPH    CB       0.000000       0.0000  CH2 
CASPH    CB       0.000000       0.0000  CH2 
NASPH    CB       0.000000       0.0000  CH2 
ASPH    CG       0.330000       0.0000  C   
CASPH    CG       0.330000       0.0000  C   
NASPH    CG       0.330000       0.0000  C   
ASPH    OD1     -0.450000       0.0000  O   
CASPH    OD1     -0.450000       0.0000  O   
NASPH    OD1     -0.450000       0.0000  O   
ASPH    OD2     -0.288000       0.0000  OA  
CASPH    OD2     -0.288000       0.0000  OA  
NASPH    OD2     -0.288000       0.0000  OA  
ASPH    HD2      0.408000       0.0000  H   
CASPH    HD2      0.408000       0.0000  H   
NASPH    HD2      0.408000       0.0000  H   
ASPH    C        0.450000       0.0000  C   
CASPH    C        0.450000       0.0000  C   
NASPH    C        0.450000       0.0000  C   
ASPH    O       -0.450000       0.0000  O   
CASPH    O       -0.450000       0.0000  O   
CASPH    O1      -0.450000       0.0000  O   
CASPH    O2      -0.450000       0.0000  O   
NASPH    O       -0.450000       0.0000  O   
CYS     N       -0.310000       0.0000  N   
CCYS    N       -0.310000       0.0000  N   
NCYS    N       -0.310000       0.0000  N   
CYM     N       -0.310000       0.0000  N   
CYX     N       -0.310000       0.0000  N   
CCYM    N       -0.310000       0.0000  N   
CCYX    N       -0.310000       0.0000  N   
NCYM    N       -0.310000       0.0000  N   
NCYX    N       -0.310000       0.0000  N   
CYS     H        0.310000       0.0000  H   
CCYS    H        0.310000       0.0000  H   
NCYS    H        0.310000       0.0000  H   
NCYS    H1       0.310000       0.0000  H   
NCYS    H2       0.310000       0.0000  H   
NCYS    H3       0.310000       0.0000  H   
CYM     H        0.310000       0.0000  H   
CYX     H        0.310000       0.0000  H   
CCYM    H        0.310000       0.0000  H   
CCYX    H        0.310000       0.0000  H   
NCYM    H        0.310000       0.0000  H   
NCYX    H        0.310000       0.0000  H   
CYS     CA       0.000000       0.0000  CH1 
CCYS    CA       0.000000       0.0000  CH1 
NCYS    CA       0.000000       0.0000  CH1 
CYM     CA       0.000000       0.0000  CH1 
CYX     CA       0.000000       0.0000  CH1 
CCYM    CA       0.000000       0.0000  CH1 
CCYX    CA       0.000000       0.0000  CH1 
NCYM    CA       0.000000       0.0000  CH1 
NCYX    CA       0.000000       0.0000  CH1 
CYS     CB      -0.100000       0.0000  CH2 
CCYS    CB      -0.100000       0.0000  CH2 
NCYS    CB      -0.100000       0.0000  CH2 
CYM     CB      -0.100000       0.0000  CH2 
CYX     CB      -0.100000       0.0000  CH2 
CCYM    CB      -0.100000       0.0000  CH2 
CCYX    CB      -0.100000       0.0000  CH2 
NCYM    CB      -0.100000       0.0000  CH2 
NCYX    CB      -0.100000       0.0000  CH2 
CYS     SG      -0.400000       0.0000  S   
CCYS    SG      -0.400000       0.0000  S   
NCYS    SG      -0.400000       0.0000  S   
CYM     SG      -0.400000       0.0000  S   
CYX     SG      -0.400000       0.0000  S   
CCYM    SG      -0.400000       0.0000  S   
CCYX    SG      -0.400000       0.0000  S   
NCYM    SG      -0.400000       0.0000  S   
NCYX    SG      -0.400000       0.0000  S   
CYS     C        0.450000       0.0000  C   
CCYS    C        0.450000       0.0000  C   
NCYS    C        0.450000       0.0000  C   
CYM     C        0.450000       0.0000  C   
CYX     C        0.450000       0.0000  C   
CCYM    C        0.450000       0.0000  C   
CCYX    C        0.450000       0.0000  C   
NCYM    C        0.450000       0.0000  C   
NCYX    C        0.450000       0.0000  C   
CYS     O       -0.450000       0.0000  O   
CCYS    O       -0.450000       0.0000  O   
CCYS    O1      -0.450000       0.0000  O   
CCYS    O2      -0.450000       0.0000  O   
NCYS    O       -0.450000       0.0000  O   
CYM     O       -0.450000       0.0000  O   
CYX     O       -0.450000       0.0000  O   
CCYM    O       -0.450000       0.0000  O   
CCYX    O       -0.450000       0.0000  O   
NCYM    O       -0.450000       0.0000  O   
NCYX    O       -0.450000       0.0000  O   
CYSH    N       -0.310000       0.0000  N   
CCYSH    N       -0.310000       0.0000  N   
NCYSH    N       -0.310000       0.0000  N   
CYSH    H        0.310000       0.0000  H   
CCYSH    H        0.310000       0.0000  H   
NCYSH    H        0.310000       0.0000  H   
NCYSH    H1       0.310000       0.0000  H   
NCYSH    H2       0.310000       0.0000  H   
NCYSH    H3       0.310000       0.0000  H   
CYSH    CA       0.000000       0.0000  CH1 
CCYSH    CA       0.000000       0.0000  CH1 
NCYSH    CA       0.000000       0.0000  CH1 
CYSH    CB       0.150000       0.0000  CH2 
CCYSH    CB       0.150000       0.0000  CH2 
NCYSH    CB       0.150000       0.0000  CH2 
CYSH    SG      -0.370000       0.0000  S   
CCYSH    SG      -0.370000       0.0000  S   
NCYSH    SG      -0.370000       0.0000  S   
CYSH    HG       0.220000       0.0000  H   
CCYSH    HG       0.220000       0.0000  H   
NCYSH    HG       0.220000       0.0000  H   
CYSH    C        0.450000       0.0000  C   
CCYSH    C        0.450000       0.0000  C   
NCYSH    C        0.450000       0.0000  C   
CYSH    O       -0.450000       0.0000  O   
CCYSH    O       -0.450000       0.0000  O   
CCYSH    O1      -0.450000       0.0000  O   
CCYSH    O2      -0.450000       0.0000  O   
NCYSH    O       -0.450000       0.0000  O   
CYS1    N       -0.310000       0.0000  N   
CCYS1    N       -0.310000       0.0000  N   
NCYS1    N       -0.310000       0.0000  N   
CYS1    H        0.310000       0.0000  H   
CCYS1    H        0.310000       0.0000  H   
NCYS1    H        0.310000       0.0000  H   
NCYS1    H1       0.310000       0.0000  H   
NCYS1    H2       0.310000       0.0000  H   
NCYS1    H3       0.310000       0.0000  H   
CYS1    CA       0.000000       0.0000  CH1 
CCYS1    CA       0.000000       0.0000  CH1 
NCYS1    CA       0.000000       0.0000  CH1 
CYS1    CB       0.000000       0.0000  CH2 
CCYS1    CB       0.000000       0.0000  CH2 
NCYS1    CB       0.000000       0.0000  CH2 
CYS1    SG       0.000000       0.0000  S   
CCYS1    SG       0.000000       0.0000  S   
NCYS1    SG       0.000000       0.0000  S   
CYS1    C        0.450000       0.0000  C   
CCYS1    C        0.450000       0.0000  C   
NCYS1    C        0.450000       0.0000  C   
CYS1    O       -0.450000       0.0000  O   
CCYS1    O       -0.450000       0.0000  O   
CCYS1    O1      -0.450000       0.0000  O   
CCYS1    O2      -0.450000       0.0000  O   
